words,sentiment_coeff
krasnohorivka,1.1883251152394707
decoy,1.1711743830609178
adjust,1.1998218160592566
battle_rage,1.1304045019508715
m_pro,-1.2435249682407128
supply_chain,-1.0628267477308078
repeatedly,1.0894556632031442
naval,1.101429982357026
tucker_carlson,-1.2003240164040196
container,1.2135076820575055
mom,-1.1994000182438567
natural,-1.0671639933085002
supply_line,1.1000329871875363
availability,1.2409174474551912
fundamental,-1.0564724394543685
ironically,1.0603692854999318
late_news,1.1664398832895173
technical,1.2711395987630971
mi_helicopter,1.2082109019029914
tunguska,1.1784307734463624
scholz_announce,1.1428093235301828
kgb,-1.0892541448782322
discuss_indo,-1.2001391060362512
novomykhailivka,1.2486758885598324
fr,-1.140553071837825
completely_destroy,1.1352945280828908
cop,1.1458751962298637
zelinsky,-1.111214550102712
diplomat,1.1043654563009044
poverty,-1.111206537067398
right_wrong,-1.1168720851781975
consult,-1.0809623026330015
hollywood,-1.1538065167369005
civil,-1.2268216557171365
rescue,1.1129258512631568
early_day,-1.1273331498512582
military_personnel,1.1004416541230972
f_r,-1.1357137749216395
legacy,-1.0739425118874482
vital,-1.0608562545635476
insert,-1.0802869744795593
apology,-1.0864869630178
absolutely_possible,1.1787934630352284
jury,-1.1190237872175195
valid,1.1590718870176417
swallow,-1.0817981813191357
rightly,-1.1304009635447592
convert,-1.160669962577149
say_commander,-1.116844514521441
unfold,1.1232866773902317
shill,-1.1510211958395749
february_th,1.1381843290806568
stone,-1.0626365761590975
donetsk_region,1.0907898611018538
tune,1.0545263244478285
natural_resource,-1.0871727331484775
variant,1.1806632706268212
root,-1.2188919856117422
timeline,1.0884271088491881
donate_money,-1.0540461368095806
defense_line,1.2275174595373457
ap,1.1143639062511992
overlook,-1.075486699498448
shelling,1.1560472296255186
aviation,1.1508709345304768
ultimately,1.0551548050929764
ruaf_try,1.2430980225365151
ukranians,-1.1397641411810688
island,-1.063155915506251
mute,-1.168343331246482
zelenskiy,-1.1095939982700662
hypersonic,1.088030052626298
krasna_hora,1.256913735405916
observation,1.1638910874088153
chain,1.1291276663909078
probability,-1.0597807446634044
construct,1.122545003352574
capital,1.0393695897186588
saint,-1.162034919811153
belligerent,-1.1212768197647696
analogy,1.1276088744686805
obama_biden,-1.1473699028046676
artillery_strike,1.1835691221986866
erase,-1.1066635654196397
weapons,-1.0905600169593985
substantial,1.2120360850011795
survival,-1.0924497307266812
twist,-1.1304917752742332
evidently,1.0787891713794222
reconnaissance,1.2121208529860594
assault_detachment,1.3150287632389728
virtue,-1.088125289313468
couple_week,1.0900222305923246
beijing,-1.0996629956197992
great_job,1.0675895082236253
faction,-1.0793767091559943
approximately,1.2351059941719087
ill,1.1735665440667784
foundation,-1.0536814387231683
historic,-1.1253708562761955
imf,-1.1149233519976163
exception,-1.080488101344441
parliament,-1.0635702530218454
smuggle,1.1156895866841918
sig,1.1259908775961378
solid,-1.0885440066391467
recapture_mile,1.235574564089802
ma,1.0814388008712903
give_billion,-1.201986736608677
gov_t,-1.1412916885377182
syria_ht,1.270949287081115
fashion,1.0902244208373497
bird_app,-1.105430984013266
vulnerable,1.235699430554414
hi,1.0869281727612785
balloon,1.082520650161613
temporary,1.1438849856770712
clip,1.1486465137830595
white_people,-1.1103957414990449
catastrophic,-1.102740765685695
tree,1.0901326856350617
oh_wait,-1.2379335221301269
careful,-1.0818165704409852
hmg,1.2522337431170214
suppressor,1.179222524491973
meaning,-1.1801312519163982
presume,1.2018885456835073
spill,-1.1148819314576255
indirect_fire,1.2517300628024957
green_energy,-1.1282952255088465
demolish,-1.0400524090903769
london,-1.1622507166224345
hamas,1.0797864719174126
avoidable,-1.2407094925560174
greatly,1.0971898446261412
graphic,1.1192610767093953
eu_foreign,-1.0687222460884587
natural_gas,1.0606089656535993
uk_eu,-1.0982850456050655
ia,1.1155496141513253
biolab,-1.1705439119796182
admire,-1.0918853208883816
significant_change,1.2394176360383091
rotate,1.2126517975434536
parade,1.1462401494294123
brace,-1.054010159606689
grab,-1.0931920616191484
political_party,-1.1024426122113247
faith,-1.140971845004157
outright,-1.11121148447191
command_structure,1.1910746236036232
rival,1.0752904551492322
negotiate_settlement,-1.1229518419639617
have_not,-1.158545808713828
opsec,1.1549926373410055
aside,-1.126089806504847
credible,1.0912026630773086
pro_western,-1.1197656754543626
taxpayer_dollar,-1.129604033615772
fbi,-1.1984697963919717
ukrainewar_ukrainerussiawar,1.091307858136173
forgive,-1.2373101639345467
shout,-1.1080627906516898
crossing,1.0676754620619333
interest_rate,-1.0674049655802473
hundred_million,-1.0508968367305958
reap,-1.1209209892671919
largely,-1.1367140462571643
monster,-1.1315785472998734
dramatic,1.1840313813257
le,1.1615753894276748
detachment,1.2948576129667597
imran_khan,-1.1404887493008957
loss_life,-1.1577794039219824
component,1.14957008096634
proclaim,1.134426444248848
minded,-1.1966072576747662
abt,-1.0921742308786229
update_bring,1.183042950719803
unfortunate,-1.0766843587289874
afaik,1.2139133268634785
young_people,-1.0964991256185892
bolster,-1.0780125075458613
kraken,1.2999975345901376
blunder,-1.0563976573643021
bryansk,1.0255567909306869
kill_hundred,-1.193970204151101
warmongere,-1.2093381303258979
secretly,-1.089127480830127
unprovoked_invasion,-1.1212150379472148
owner,-1.0579363522585554
alarm,1.09869587960884
vassal_state,-1.1455010976879716
vostok,1.1724914815934644
years,-1.1424852489259858
heal,-1.1624709119013175
immediate,1.155321756320863
facilitate,1.0272886193968402
denounce,-1.1194221542928424
gru,1.2162593355133642
artist,-1.0883791353290433
worker,-1.0778746157691719
er,-1.1448504508921415
immoral,-1.0936612413830813
cargo,1.2059198302092828
donor,-1.1998138313493347
f_ck,-1.123203146960659
refuge,-1.057382066963273
divide_part,-1.159039590386611
donetsk_luhansk,-1.070823430260388
biden_family,-1.165676400581789
emblem,-1.1671743147578757
bakhmut_donetsk,1.1531260278827646
puppet_government,-1.1488830815712956
inspire,1.1188828403195994
ammo_depot,1.2678909348415872
time_determine,-1.1050381858562583
financially,-1.1320136851600866
grain,-1.1015520168947113
sight,1.0831374551704653
say_kyiv,-1.1931855891481822
wikipedia,-1.155068320671652
wasteland,-1.07257951455667
financial_crisis,-1.0680147382030567
july,1.0600694439935097
ag,1.1872800329816944
siver_k,1.2379260867192634
queen,-1.099413823168919
oppress,-1.1321052833550211
firing,1.1432538169867146
natos,-1.223061937135419
large_quantity,1.0809854869641673
ashamed,-1.182439229247532
bid,-1.076014065449436
uninformed,-1.1845750838328408
kyiv_western,-1.1118546886870986
huge_explosion,1.1949419338204994
play_ball,-1.123053907728292
negotiable,-1.201691263135241
country_actively,-1.1786653312200894
non_align,-1.1790340529989116
allegation_supply,-1.17218135826265
weapon_moscow,-1.1481072798760608
high_price,-1.167825777957138
new_voice,1.1483953020808466
recognise,-1.0767749871395307
singe,-1.1240507855224686
gear,1.1188257039936595
logistic_hub,1.2055237031420287
mandate,-1.1164527342212758
jaishankar,-1.2280653560219421
pple,-1.1881810275228915
pov,1.2007145957675225
betrayal,-1.2281015620891138
fifa,-1.1569947124310551
magazine,1.0648376219761237
ammo_kit,1.217275593405547
peace_formula,-1.094658879407089
exhaust,1.1391693417316109
neutral_country,-1.151918499446773
oliver_stone,-1.0967897197420475
starve,-1.0517300058264143
tank_battle,1.1704358740557295
exclusive,1.0534162912953424
free_speech,-1.1288101683359424
restriction,-1.1104076067595947
approx,1.152284129710624
aligned,-1.1830757389259627
trillion_dollar,-1.2172726803118508
tyrant,-1.1274767853518404
logical,-1.1026744677172076
setback,1.063529448063563
applause,-1.1864165655934928
secondly,-1.0429681591362243
dishonest,-1.102926581902235
county,-1.1655046540672356
worm,-1.067316624112389
delude,-1.1109572089617632
scary,1.0424965668215505
environment,-1.1067089697606924
theatre,-1.0679744965608278
usury_inflation,-1.1723284967135335
brand,1.1055489470383995
differently,-1.1473201958682595
good_morning,-1.172070078332866
distribute,1.2193335312070837
shell_civilian,-1.1579587041590869
compose,1.1585146324290136
boxing,-1.0689032606738453
revive,-1.072842750290361
civilian_infrastructure,-1.0547847018158476
panja_nyt,-1.1890305904681668
trudeau,-1.147291061803548
afghan,-1.0803856722576846
corporate,-1.1785016676830358
lgbtq,-1.144045276146577
clarify,1.114956566293789
ministerial_forum,-1.183390558619139
civilization,-1.1397032617160892
talking_point,-1.1270745921330043
million_refugee,-1.1279039526879406
martial_law,-1.0901093344699526
cockpit,1.212108328769317
breakingnew,-1.068910422961834
bjp,-1.0902113738107788
luxury,-1.0747660577790978
zelenskyy_highlight,-1.167187060102523
destroy_likely,-1.1715883881310472
sing,-1.104741455845824
institute_study,1.294661659010096
meet_pope,-1.151756804014422
mt,1.1822372684696527
ice,-1.1659169214712135
armour,1.250490037696035
straight_world,-1.1993259124314202
serbian,1.1648725244125948
use_mm,1.276701476638282
vatnik_tear,1.1044720021157879
machine_gun,1.16148067044552
orchestrate,-1.107517338401469
ethnic_cleansing,-1.137274854550467
tank_near,1.2701092707359372
sar,1.2498400214250815
consensus,-1.1135462887729837
son_daughter,-1.1297668107249794
airforce,-1.0808567995336489
stinger_nlaw,1.1891125893086079
sniper_military,1.167145315631431
tank_russiaukrainewar,1.170843002627254
recommend_ukrainerussia,1.1666793354087621
ukraina_ukrainian,1.172448431515757
romania,-1.0942926395209012
precisely,1.166610256411094
orthodox,-1.1575327385627185
accurately,1.22475847179562
brink,-1.0891465469183295
warcrimes,-1.1407967005290167
zelenskyy_meet,-1.14147531501251
bulk,1.1438668727807226
russiaukraineconflict,-1.129353368285198
asap,-1.138105670295708
hack,-1.0866065034136196
sbu,1.1369960055325983
frank,-1.0632989051078356
als,-1.1301887842540395
theirs,-1.1338255739913776
progressive,-1.093130658915412
sensible,-1.0929724827303764
mobik,1.2512178426681255
denazify,-1.0884667077703276
begin_unconfirmed,-1.144169553877909
tory_party,-1.1485411028671069
aachen,-1.0812515715977213
comparable,1.085125005449101
matter_time,-1.1338950988955394
democratic_party,-1.2163781917922611
armoured,1.1772864190806216
subjugate,-1.1669275951831137
et,-1.0915380506743608
enrich,-1.107602348534805
length,1.2099640132228864
saa,1.209028973372492
rf,1.0680107757549997
projection,-1.0908292842554885
secede,-1.1268638513523874
cultural,-1.072839675017131
backbone,1.1162015288415692
denmark,-1.1344449757091577
crybar,1.1333499248513694
swedish_singer,-1.195293368878928
double_standard,-1.1635715006628853
labs,-1.114149102029424
vibe,1.0640682128574508
lena,1.4216118677499987
music_competition,-1.1508733921420253
missle,1.0583523987279866
fascists,-1.2305377497536196
neo,-1.1080603455484126
civilian_target,1.1109081028673844
poor_country,-1.105283553752866
doc,1.0879798914720684
support_arrive,-1.1257447698631535
target_civilian,-1.1424931400114786
soar,-1.1565910467694276
sovereign_country,-1.2335603068380994
poor_people,-1.1752228007989918
dad,-1.1289572920571411
take_crimea,-1.1587216712216184
bloodbath,-1.1697556510296732
open_source,1.151798196326165
panel,-1.0618280923079046
toy,-1.107877937931745
olaf_scholz,-1.1423274842091067
liberty,-1.1133789590112029
head_european,-1.1143904195283687
billion_euro,1.0692109704422297
update_frontline,1.2308973471100033
nowadays,-1.098874644608541
radiation,-1.0549785354480783
literal,-1.1448073520624265
rybar,1.2409059671461649
napoleon,-1.130288574153009
foolish,-1.1003644484160398
colonialism,-1.1745129984161775
rajnath_singh,-1.2313769640112544
mossad,-1.0867563625424008
random,1.0544585349610456
intellectual,-1.0735188436004532
victoria_nuland,-1.1800990957110669
good_friend,-1.1269960366074128
urban,1.1416434559822664
lugansk,-1.1188536556958681
deter,-1.1212318325891708
berlin_visit,-1.143885250496947
lt_col,1.1772510823577262
genius,-1.1728986465285802
seat,-1.1066373843791208
extraordinary,-1.1061404491163314
meat,1.1122798465627153
dan,-1.1128294701400898
dashcam,1.1012223524577707
adequate,1.1371702139183593
globally,-1.0342860808854721
arrogant,-1.214979329541241
innocent_civilian,-1.1902647527769574
wagnerite,1.166630955247228
brutally,1.073943205156074
north_korea,-1.0741088160714287
relief,-1.0568058229291848
authoritarian,-1.1517197581207474
unjustified,-1.1326597650092356
mykolaiv,1.1654746025378757
yup,1.1040601879569132
worldwide,-1.086937345413501
appearance,1.0771878070101144
prioritize,1.0488482757204467
ruaf_advance,1.2670029897818105
bed,-1.1059947434846036
encircle,1.1215422862338926
verify,1.1366471692967983
end_cold,-1.069411651564296
stable,1.0553775463247035
opinion_matter,-1.106515101158393
sudden,1.1069155435953575
sarcasm,1.1169845505911546
wwii,-1.0833551293691666
rough,1.1289257664522117
embed,-1.0765208657883474
comprise,1.247514431616945
thing_happen,-1.0875952867769778
sell_weapon,-1.0709129885660222
register,-1.0830363007062769
airstrike,1.2216769527315336
shipping,1.108906915960014
minimum,1.0809545648507317
credibility,-1.142289867957083
camouflage,1.2315169845215956
racism,-1.1213354111391585
intervention,-1.0748069833235914
banking,-1.0991280732310296
trading,-1.1172172717047402
obama_trump,-1.127876401541641
heavy_fighting,1.1865507956575123
pay_tax,-1.20940159986241
united_kingdom,-1.1011880561684129
altitude,1.1852623045169273
cult,-1.0833708753854518
assault_platoon,1.2781514478469207
miracle,-1.0948513873417334
pervomaiske,1.2130636304665898
zelenskywarcriminal,-1.1242778164375982
math,1.055549291184131
troops,1.1953442840260362
safeguard,-1.0665978064949149
preferable,-1.0920641249524026
past_month,1.0996398829785767
marinka,1.2203489072413025
multi,1.0980144137760475
net,1.0737833322378183
sink,-1.0659592707884462
oh_yes,-1.1203145702657618
prof,-1.1093229407026468
dash,1.0924806052023481
canadian,1.0665476667802105
mother_day,-1.0928776823929622
gratitude,1.0592634636207572
constitute,-1.1661932509274568
depend_unit,1.2527795670414703
charlemagne_prize,-1.159266557992266
align,-1.0881023567663515
unwanted,1.1008862190924023
cockpit_video,1.2245237696863296
platoon_company,1.1962853169570697
scarce,1.158628898163239
der_leyen,-1.164256481117128
motivation,-1.0674807879721502
medicine,-1.0372542640502598
transportation,1.1285789082954902
wonderful,-1.109412321740398
powerhouse,-1.149281754589488
inhumane,-1.0976532424260195
infantry_assault,1.2583908976761393
massively,-1.0760673609281632
joint,1.1096824813776807
learn_history,-1.1288799366054525
moderate,-1.1071880538462047
military_basis,-1.061532605423207
minimal,1.1390547930816575
bad_day,1.1132745194878158
jeffrey_sachs,-1.1440625068369699
daughter,-1.0586821919710212
mysterious,1.0795260195598269
strelkov,1.0690433139012143
come_conclusion,-1.152076767323252
club,-1.0628386043701072
commonly,1.2596600299789067
extensive,1.0796390926616701
crush,1.0902517017940598
stoprussia,-1.1614601528788882
weight,1.1378824399732563
bitter,-1.1680987037636845
hoax,-1.1596303859009753
ramp,-1.0885612283099628
storm_unit,1.2390101087228962
army_corps,1.1845680065652324
disturb,-1.1094468106090907
shameful,-1.1083157960826844
air_superiority,1.1660079391160099
magyar,1.1855877529742131
revetment,1.2133452481882783
limited_number,1.1291407540923337
echelon,1.2294732536191604
replacement,1.1830271738506117
obstacle,1.1914454751138366
ditch,1.1026951703694492
germany_commit,-1.1805971566265177
tour,-1.1308865522722076
private_military,1.231870321231076
supportive,-1.150919227578889
destroy_convoy,1.171398047182009
fortify,1.2295550764932879
stoke,-1.1811354928722682
contract,-1.0403491593960148
object,1.106399135730995
rest_europe,-1.1166104313982526
nyt,1.0591456234064212
direct_involvement,-1.0804311910474829
manufacturing,1.0101644480003489
stability,-1.0612146980701609
politically,-1.1582874925693865
peaceful_solution,-1.1776132893218343
vatniks,-1.0737296790014736
withhold,-1.0692627978059202
supply_route,1.2236940919350612
muslim,-1.0811079497261984
satellite_image,1.2250960145776324
allege,1.0937420885287865
heavy_loss,1.2282636096845814
gut,-1.152282135228441
apologize,-1.0833805842221418
foxhole_near,1.2373975947957514
ru_position,1.269929847263704
continued,1.1486528462350745
he_s,-1.1545414344548526
loyalty,-1.1600349239334227
artillery_hit,1.172074133978919
immediately_stop,-1.1516681864651932
belt,1.1398368003033104
btr,1.276365221150467
reliance,-1.0687225812454206
consideration,-1.1660736280995514
digital,1.095672582345424
rarely,1.0792792848518076
russki,-1.2055382006267759
china_india,-1.1634611702943243
civilian_casualty,1.1326057557871907
memory,-1.1230968049589318
park,1.0375695336905812
slap,-1.1370549907660767
rally,-1.1008306435726305
arrival,1.219968535291899
michael,-1.1283435017280703
medical,1.1099888818412318
ki,-1.0714762546206358
lyman,1.2782714394613934
university,-1.0830074465378214
cabal,-1.0936328907726978
increase_military,-1.1843891886573708
reluctant,1.1023796849877305
mechanism,1.0637234611793605
feeling,-1.0817103666802033
new_iris,1.183668747702831
autonomy,-1.112235939303379
website,-1.1058714895948158
transform,1.0977448568285713
clever,-1.0612648770412023
rocket_launcher,1.2339901390700525
airplane,1.1563306221609926
public_face,-1.1590457351702708
make_sure,1.1048451768927647
wp,-1.0906565637798626
oligarchy,-1.167904232283838
luhansk_donetsk,1.179812139273292
flood,-1.0668099681828929
defence_force,1.0785210949911612
pet,-1.0883603361801322
notable,1.1316460257717331
visa,-1.1281647997594464
bang,-1.1296904491536284
humiliate,-1.1493320266772906
western_government,-1.1003556530001064
pace,1.1097253470741144
caucasian,-1.1257027672309403
nevs_ke,1.2313217560745355
happily,-1.110844171753911
vain,-1.1072625263490303
disgrace,-1.2065033357496062
iq,-1.1005134625018724
catholic,-1.1411813977258574
chasiv_yar,1.19004472323335
fleet,-1.0734866296034469
soviet_style,1.1252273714445957
stalemate,-1.061712659990158
geolocate_video,1.2252539018105248
directly_involve,-1.069881790055875
shortly,1.0673772925426444
mortar_fire,1.2055740836581677
zaliznyan_ke,1.251738928691341
mindset,-1.1039322021996627
prop,-1.1892782322864182
russian_village,1.0913385386709276
industrial,1.1190471626071214
conscription,1.0916613018456869
ruaf_progress,1.1684885060863528
steady,-1.069998062113296
sure_follow,1.176962155424412
holy_shit,1.1738851834048514
compete,-1.0739195651637181
testing,-1.1461330018603064
hard_tell,-1.0975515090877395
involved,-1.0759808039255099
accept_peace,-1.0751563655568845
zelensky_bbc,-1.141849944958547
pope_meet,-1.0792041343898189
bad_faith,1.0924376994548985
map_today,1.2376536347369014
ukrainewar_video,1.1972785274916065
rid,1.0798641212973241
detect,1.1664927974766544
crimea_donbas,-1.0714198214994313
inventory,1.0679114251720465
berkhivka_yahidne,1.17768034629915
indication,1.136159141208665
cite,-1.0906002919133981
dumbass,-1.100969632052646
slava_ukraini,-1.203673774626025
lift,-1.117307417838946
strategic_bomber,1.142312164022406
border_norway,1.1708871914111942
concede,-1.14154611331577
possession,-1.1285526175823548
newly,1.2011674776555792
girkin,1.0984028046642074
thermal,1.2255877923127199
du,1.095551581565318
weekend,-1.1192249031185624
glad,1.0713783205147998
wage_proxy,-1.1759726973226627
billion_aid,-1.1088705184387038
get_wrong,1.153074380106728
iirc,1.2486215799305578
obsolete,1.1143089130391963
carrier,1.0785697834798076
fortification,1.2321894450261193
trump_promise,-1.167845953289736
mbt,1.135908103635122
syrskyi,1.134973466402927
leverage,1.056669290758262
stake,-1.1159985107375965
ballistic_missile,-1.080573360797029
ll_probably,-1.1904202850791146
exaggerate,1.1670647993142647
christianity,-1.117668861427307
circle,1.056699968895596
tag,1.2724526712615065
blog,-1.057278683368606
sane,-1.1323057250045943
nd_brigade,1.2161521638304678
paradise,-1.1448460451451117
artillery_tank,1.2806614983724334
reform,-1.0935939723028758
encirclement,1.1895338150266952
transfer_russian,-1.1267364549786765
indirect,1.0977858691395712
ukrainian_refugee,-1.0874358447225423
atgms,1.2596106094032082
bombing_pipeline,1.1348728979296967
infiltrate,-1.1173743379947427
wmd,-1.107840655441331
dirt,1.132327986598924
lunatic,-1.1840436965161714
confusion,1.1786984261285882
accuracy,1.1473280764732443
bn_new,-1.164368105978797
get_kick,-1.0775573822348294
hawk,-1.0814392714789895
ukraines,-1.0858320133952664
nearly_billion,-1.0737012068249487
quiet,1.0662018827621116
representative,-1.0615658494329403
illegally_invade,-1.137645615457816
donkey,1.1016338443211238
necessarily,1.1398499759161194
interpret,1.1123093862288784
worsen,-1.1343918960877373
pretty_sure,-1.116131312992373
novobakhmutivka,1.241878529504169
false_flag,-1.1367265157306017
hostage,-1.0672039966233642
irrational,1.0708416077672107
cap,-1.189844278937357
tone,1.0866832947257823
ukrainerussiawar_ukrainewar,-1.1379264512883631
comply,-1.0885896356528009
day_later,1.233594346185201
political_decision,1.0954272104410772
vuhledar_update,1.2942054730155286
use_word,1.138929408969444
jacob_rees,-1.137279680114308
day_decade,-1.0682280995000835
brief,1.0811197263105143
interference,-1.154470145762512
close_range,1.2567774032521102
rubble,-1.085672211482071
factory,1.0949999699051656
ease,-1.1268385643511796
cross_border,1.1280344352919727
introduce,1.206783988222175
collect,1.0884636501977834
disrupt,1.1033829598761078
dam,1.1536769228635797
convention,-1.0849633801694083
compatible,1.1307269480888038
kharkiv_region,1.2080497491978073
volodymyr_zelenskiy,-1.1426510587211691
lock,-1.066905535179463
march_th,1.1908719121516806
orban_s,-1.120288092672884
pervomais_ke,1.1894001061338437
effectiveness,1.167565293445794
nato_expand,-1.149546097936333
ruthless,-1.103966292838615
invite_blog,-1.2733788384312512
pipeline_provide,-1.1617504396203437
igla,1.182504986191575
thug,-1.0893040915209762
brown,1.145484717066105
resume,-1.0713573241272065
hr,-1.125893085380288
regularly,1.10073788364609
mobile,1.1965952884524582
short_range,1.1362884991473468
scholz_vow,-1.0563966238816793
friendly_fire,1.2352066243235524
british_people,-1.180506322494362
month_later,-1.144504247706035
legend,1.0875242536101062
blow_soviet,-1.1573330936907533
efficient,1.2298581286676673
significance,1.1706724840091873
privilege,-1.0722043574506919
persuade,-1.0996723598158222
build_druzhba,-1.1526929037605764
mental,-1.1077669821474756
